trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
32,81.25,12755.75,255115.0,398.6171875,0.19,0.85
46,73.91304347826086,12752.0,255040.0,277.2173913043478,0.3,0.82
33,84.84848484848484,12734.0,254680.0,385.8787878787879,0.28,0.89
33,81.81818181818183,12722.5,254450.0,385.530303030303,0.2,0.84
33,81.81818181818183,12722.5,254450.0,385.530303030303,0.2,0.83
34,79.41176470588235,12694.25,253885.0,373.3602941176471,0.21,0.83
20,85.0,12621.25,252425.0,631.0625,0.17,0.94
31,83.87096774193549,12597.5,251950.0,406.3709677419355,0.28,0.91
23,78.26086956521739,12557.75,251155.0,545.9891304347826,0.27,0.94
41,78.04878048780488,12556.5,251130.0,306.2560975609756,0.28,0.84
33,78.78787878787878,12537.0,250740.0,379.90909090909093,0.2,0.82
33,78.78787878787878,12537.0,250740.0,379.90909090909093,0.2,0.81
44,77.27272727272727,12510.25,250205.0,284.3238636363636,0.29,0.83
34,76.47058823529412,12508.75,250175.0,367.90441176470586,0.21,0.82
34,76.47058823529412,12508.75,250175.0,367.90441176470586,0.21,0.81
32,87.5,12490.75,249815.0,390.3359375,0.17,0.72
32,87.5,12490.75,249815.0,390.3359375,0.17,0.7
32,87.5,12490.75,249815.0,390.3359375,0.17,0.71
38,76.31578947368422,12467.25,249345.0,328.0855263157895,0.23,0.83
46,73.91304347826086,12462.25,249245.0,270.91847826086956,0.3,0.81
37,83.78378378378379,12438.0,248760.0,336.1621621621622,0.27,0.88
40,80.0,12436.75,248735.0,310.91875,0.28,0.85
27,85.18518518518519,12418.75,248375.0,459.9537037037037,0.17,0.9
32,81.25,12402.5,248050.0,387.578125,0.19,0.83
32,81.25,12402.5,248050.0,387.578125,0.19,0.84
27,85.18518518518519,12375.5,247510.0,458.35185185185185,0.2,0.91
44,75.0,12324.75,246495.0,280.10795454545456,0.29,0.82
38,73.68421052631578,12281.75,245635.0,323.20394736842104,0.23,0.81
