trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
212,81.60377358490565,43532.5,870650.0,205.34198113207546,0.29,0.78
196,82.6530612244898,43448.75,868975.0,221.67729591836735,0.28,0.83
210,80.47619047619048,43430.5,868610.0,206.81190476190477,0.3,0.8
179,83.79888268156425,43378.25,867565.0,242.33659217877096,0.27,0.85
247,80.16194331983806,43365.0,867300.0,175.5668016194332,0.35,0.7
157,81.52866242038218,43347.75,866955.0,276.1003184713376,0.22,0.88
137,83.21167883211679,43343.75,866875.0,316.37773722627736,0.19,0.9
223,82.0627802690583,43323.25,866465.0,194.27466367713004,0.29,0.74
243,81.06995884773663,43308.5,866170.0,178.22427983539094,0.35,0.73
185,82.70270270270271,43228.75,864575.0,233.6689189189189,0.29,0.85
138,82.6086956521739,43225.25,864505.0,313.2264492753623,0.2,0.9
133,83.45864661654136,43141.5,862830.0,324.3721804511278,0.24,0.92
201,82.58706467661692,43127.75,862555.0,214.56592039800995,0.28,0.81
208,81.25,43111.0,862220.0,207.26442307692307,0.29,0.79
217,81.10599078341014,43090.25,861805.0,198.57258064516128,0.3,0.77
240,80.41666666666667,43080.5,861610.0,179.50208333333333,0.32,0.72
240,80.41666666666667,43080.5,861610.0,179.50208333333333,0.32,0.71
237,80.59071729957806,43062.5,861250.0,181.6983122362869,0.31,0.72
237,80.59071729957806,43062.5,861250.0,181.6983122362869,0.31,0.71
245,80.0,43057.25,861145.0,175.7438775510204,0.34,0.71
245,80.0,43057.25,861145.0,175.7438775510204,0.34,0.72
92,78.26086956521739,43045.25,860905.0,467.88315217391306,0.15,0.94
172,81.3953488372093,42984.75,859695.0,249.91133720930233,0.26,0.86
186,83.33333333333334,42909.75,858195.0,230.69758064516128,0.26,0.84
182,82.41758241758241,42904.25,858085.0,235.73763736263737,0.28,0.85
224,81.69642857142857,42901.75,858035.0,191.52566964285714,0.3,0.76
241,80.08298755186722,42858.5,857170.0,177.83609958506224,0.32,0.7
238,80.25210084033614,42840.5,856810.0,180.00210084033614,0.31,0.7
132,83.33333333333334,42825.75,856515.0,324.4375,0.23,0.92
205,82.92682926829268,42812.25,856245.0,208.84024390243903,0.27,0.78
224,81.69642857142857,42779.25,855585.0,190.97879464285714,0.3,0.75
202,82.67326732673267,42753.75,855075.0,211.65222772277227,0.27,0.79
191,83.24607329842932,42680.75,853615.0,223.45942408376965,0.26,0.82
246,79.67479674796748,42646.5,852930.0,173.359756097561,0.34,0.7
209,81.81818181818183,42623.5,852470.0,203.94019138755982,0.28,0.78
237,81.0126582278481,42620.5,852410.0,179.83333333333334,0.32,0.73
215,83.25581395348837,42603.0,852060.0,198.15348837209302,0.27,0.74
234,81.19658119658119,42602.5,852050.0,182.06196581196582,0.31,0.73
242,80.57851239669421,42590.0,851800.0,175.9917355371901,0.34,0.73
213,81.69014084507043,42546.0,850920.0,199.74647887323943,0.29,0.77
206,81.06796116504854,42534.5,850690.0,206.47815533980582,0.29,0.8
160,81.25,42480.25,849605.0,265.5015625,0.22,0.87
219,82.1917808219178,42414.25,848285.0,193.67237442922374,0.28,0.74
190,83.6842105263158,42393.5,847870.0,223.1236842105263,0.26,0.83
220,82.27272727272728,42357.5,847150.0,192.5340909090909,0.29,0.76
130,83.07692307692308,42355.75,847115.0,325.8134615384615,0.19,0.91
131,82.44274809160305,42338.0,846760.0,323.19083969465646,0.2,0.91
131,83.20610687022901,42319.0,846380.0,323.0458015267176,0.22,0.92
220,82.27272727272728,42235.0,844700.0,191.97727272727272,0.29,0.75
205,81.46341463414633,42202.0,844040.0,205.86341463414635,0.28,0.79
200,82.5,42177.25,843545.0,210.88625,0.27,0.8
145,81.37931034482759,42068.25,841365.0,290.1258620689655,0.21,0.89
194,83.50515463917526,42030.25,840605.0,216.6507731958763,0.26,0.81
231,80.51948051948052,42016.75,840335.0,181.89069264069263,0.3,0.71
231,80.51948051948052,42016.75,840335.0,181.89069264069263,0.3,0.72
123,82.92682926829268,41985.75,839715.0,341.3475609756098,0.25,0.93
89,77.52808988764045,41967.75,839355.0,471.5477528089888,0.14,0.94
206,83.00970873786407,41825.75,836515.0,203.0376213592233,0.27,0.77
227,80.61674008810573,41800.0,836000.0,184.1409691629956,0.29,0.72
227,80.61674008810573,41800.0,836000.0,184.1409691629956,0.29,0.71
232,80.17241379310344,41794.75,835895.0,180.14978448275863,0.3,0.7
178,82.58426966292134,41790.75,835815.0,234.77949438202248,0.26,0.85
212,83.49056603773585,41637.25,832745.0,196.40212264150944,0.27,0.76
210,81.9047619047619,41637.0,832740.0,198.27142857142857,0.28,0.77
203,81.2807881773399,41625.5,832510.0,205.05172413793105,0.28,0.8
228,81.14035087719299,41556.75,831135.0,182.26644736842104,0.3,0.73
184,82.6086956521739,41517.5,830350.0,225.63858695652175,0.25,0.84
